id,amount,currency,status,order_id,invoice_id,international,method,amount_refunded,amount_transferred,refund_status,captured,description,card_id,card,bank,wallet,vpa,email,contact,notes,fee,tax,error_code,error_description,created_at,card_type,card_network
pay_NMlRJhAR2jHcs1,2155.50,INR,captured,order_GJ3OXXAe9H6RUb,,0,card,0.00,0.00,,1,,,,HDFC,,,,,[],25.87,4.66,,,2026-07-15 20:32:16,debit,
pay_JrsdZQSx5HMbdE,3759.50,INR,captured,order_we6h0CGXXHY5Of,,0,upi,0.00,0.00,,1,,,,,,,,,[],75.19,13.53,,,2026-07-15 03:45:45,,
pay_TXUyqPOJW8AEib,12814.50,INR,captured,order_jGdarRICmwfFCa,,0,upi,0.00,0.00,,1,,,,,,,,,[],256.29,46.13,,,2026-07-15 10:58:14,,
pay_Wpu7j1f5cDRgDw,4488.50,INR,captured,order_639j7qP5Nofegd,,0,upi,0.00,0.00,,1,,,,,,,,,[],89.77,16.16,,,15/07/2026 17:11:43,,
pay_TH8AqnKX5zaw5K,4135.50,INR,captured,order_YAPdrlnGBNYbFA,,0,upi,0.00,0.00,,1,,,,,,,,,[],82.71,14.89,,,15/07/2026 00:24:12,,
pay_3icOLlB0k68b1y,1292.50,INR,captured,order_J93KDKSGRK38cN,,0,upi,0.00,0.00,,1,,,,,,,,,[],25.85,4.65,,,2026-07-15 07:37:41,,
pay_jmLqVlnRw9MQTl,1085.50,INR,captured,order_rceqTyhxAsERXL,,0,upi,0.00,0.00,,1,,,,,,,,,[],21.71,3.91,,,15/07/2026 14:50:10,,
pay_S0eM8cCKPWznuk,265.00,INR,captured,order_qe07QVQ36rcAY7,,0,card,0.00,0.00,,1,,,,,,,,,[],6.63,1.19,,,15/07/2026 21:03:39,credit,
pay_qyyvtaBUA9QTtx,19927.00,INR,captured,order_HMzGV6ON7pnLuT,,0,card,0.00,0.00,,1,,,,HDFC,,,,,[],398.54,71.74,,,2026-07-15 04:16:08,credit,
pay_2GaUddrLO3F49y,448.50,INR,captured,order_lFlsiuI1wIBlDL,,0,upi,0.00,0.00,,1,,,,,,,,,[],8.97,1.61,,,15/07/2026 11:29:37,,
pay_LAphaVXCYYL0Q9,354.50,INR,captured,order_B1yagdcYGIgh6m,,0,netbanking,0.00,0.00,,1,,,,ICICI,,,,,[],6.20,1.12,,,2026-07-15 18:42:06,,
pay_nae1mqOm0oRUwy,8867.50,INR,captured,order_Sio4Dw9rNObuEI,,0,netbanking,0.00,0.00,,1,,,,ICICI,,,,,[],155.18,27.93,,,15/07/2026 01:55:35,,
pay_1BWJcumwXEXmyU,429.00,INR,captured,order_EnKDBWoaZYDoNm,,0,upi,0.00,0.00,,1,,,,,,,,,[],8.58,1.54,,,2026-07-15 08:08:04,,
pay_Fa8h720gAb4qvF,784.00,INR,captured,order_bKFZkSEZBcOasU,,0,upi,0.00,0.00,,1,,,,,,,,,[],15.68,2.82,,,15/07/2026 15:21:33,,
pay_u8EtVrsVPgyP2G,10515.00,INR,captured,order_avaQn7zHd8ZQhs,,0,netbanking,0.00,0.00,,1,,,,,,,,,[],184.01,33.12,,,2026-07-15 22:34:02,,
pay_AK5XVJd0dyD4gF,8268.00,INR,captured,order_nYlFcp10dZKlsA,,0,netbanking,0.00,0.00,,1,,,,HDFC,,,,,[],144.69,26.04,,,46218.24133101852,,
pay_vBEDux59H45nOW,710.00,INR,captured,order_7vCSN1Gt1pZ5d3,,0,card,0.00,0.00,,1,,,,AXIS,,,,,[],14.20,2.56,,,2026-07-15 12:00:00,credit,
pay_lsUYJipaeZvynY,6518.00,INR,captured,order_9QAGbC2B8qVdhS,,0,upi,0.00,0.00,,1,,,,,,,,,[],130.36,23.46,,,15/07/2026 19:13:29,,
pay_hQVHkzvdL3uTLg,705.50,INR,captured,order_7R9E6PgzYUJMkS,,0,upi,0.00,0.00,,1,,,,,,,,,[],14.11,2.54,,,2026-07-15 02:26:58,,
pay_0Tdz75OWbuW1il,407.50,INR,captured,order_wjZoSW9eKnPlJG,,0,card,0.00,0.00,,1,,,,HDFC,,,,,[],4.89,0.88,,,2026-07-15 09:39:27,debit,
pay_1DKK3BORC55I8S,407.00,INR,captured,order_QMLq79DYkeggRm,,0,netbanking,0.00,0.00,,1,,,,HDFC,,,,,[],7.12,1.28,,,2026-07-15 16:52:56,,
pay_aHSjtKs3qYtEhq,3331.00,INR,captured,order_2YGLT77UwI3Yg4,,0,upi,0.00,0.00,,1,,,,,,,,,[],66.62,11.99,,,2026-07-15 23:05:25,,
pay_jcE44nLicZJcxH,12701.00,INR,captured,order_5ycBnZ1lz2PPSu,,0,upi,0.00,0.00,,1,,,,,,,,,[],254.02,45.72,,,2026-07-15 06:18:54,,
pay_jjFCbqNTcjnFlK,19376.50,INR,captured,order_fsfSgRIQpQPwfD,,0,upi,0.00,0.00,,1,,,,,,,,,[],387.53,69.76,,,2026-07-15 13:31:23,,
pay_7MS5UxxG5L6U04,336.50,INR,captured,order_OFVsmbNY9iCt0D,,0,upi,0.00,0.00,,1,,,,,,,,,[],6.73,1.21,,,2026-15-07 20:44:52,,
pay_MKAAPsKIY5fs57,526.50,INR,captured,order_kvxlkMVOZh8Zpp,,0,upi,0.00,0.00,,1,,,,,,,,,[],10.53,1.90,,,2026-07-15 03:57:21,,
pay_AIGSki8Jhu7XGc,529.00,INR,captured,order_KDrKZKDX9VVMUx,,0,wallet,0.00,0.00,,1,,,,,,,,,[],10.58,1.90,,,2026-07-15 10:10:50,,
pay_bGTHv2ILndhpVs,4847.50,INR,captured,order_28335S7yiBNPu0,,0,card,0.00,0.00,,1,,,,ICICI,,,,,[],58.17,10.47,,,46218.72452546296,debit,
pay_IT8S57kbKr1QQy,4635.50,INR,captured,order_nqHIxR6TOf0v0l,,0,upi,0.00,0.00,,1,,,,,,,,,[],92.71,16.69,,,15/07/2026 00:36:48,,
pay_MRwM9KrHaTsO10,4175.00,INR,captured,order_baUPSpXn8ENnNZ,,0,upi,0.00,0.00,,1,,,,,,,,,[],83.50,15.03,,,2026-07-15 07:49:17,,
pay_IIrYKH5m5GgAy3,10289.50,INR,captured,order_Qjg3sqCOPm1RYb,,0,netbanking,0.00,0.00,,1,,,,SBIN,,,,,[],180.07,32.41,,,2026-15-07 14:02:46,,
pay_hidNHGZwaiIuYM,303.00,INR,captured,order_BmLp6ErpmkBIQo,,0,upi,0.00,0.00,,1,,,,,,,,,[],6.06,1.09,,,2026-15-07 21:15:15,,
pay_6PC6zKcnAuZ7nc,4202.00,INR,captured,order_DILNh9bxWmCu3F,,0,upi,0.00,0.00,,1,,,,,,,,,[],84.04,15.13,,,46218.18662037037,,
pay_TSqVed7NF3VaJ2,799.00,INR,captured,order_aSq2oR7B7Hvi7p,,0,upi,0.00,0.00,,1,,,,,,,,,[],15.98,2.88,,,15/07/2026 11:41:13,,
pay_xp30S1VC9LdA6R,4285.00,INR,captured,order_C3Jm0S75Ys04Zw,,0,card,0.00,0.00,,1,,,,HDFC,,,,,[],51.42,9.26,,,2026-07-15 18:54:42,debit,
pay_SjfKU3XB3Ie2QS,4152.50,INR,captured,order_mG1HSh49RivfcA,,0,card,0.00,0.00,,1,,,,HDFC,,,,,[],83.05,14.95,,,2026-07-15 01:07:11,credit,
pay_P7NqTvJb8NuPv7,2774.50,INR,captured,order_1LEes321DbbBRN,,0,upi,0.00,0.00,,1,,,,,,,,,[],55.49,9.99,,,2026-07-15 08:20:40,,
pay_2QaIbpg47nFNEs,18068.50,INR,captured,order_Nnu4nr3RUvcZAm,,0,card,0.00,0.00,,1,,,,AXIS,,,,,[],361.37,65.05,,,2026-07-15 15:33:09,credit,
pay_3AOfVxDdm973fr,603.00,INR,captured,order_Gg0ZLJf2QxjDG9,,0,card,0.00,0.00,,1,,,,HDFC,,,,,[],12.06,2.17,,,46218.94905092593,credit,
pay_U8lt2MDT11iB2c,4368.50,INR,captured,order_WtwjaDyjFYvsQI,,0,wallet,0.00,0.00,,1,,,,,,,,,[],87.37,15.73,,,46218.249386574076,,
pay_0p6UqreE65XRwm,3282.00,INR,captured,order_prc06QoZU23wje,,0,upi,0.00,0.00,,1,,,,,,,,,[],65.64,11.82,,,15/07/2026 12:12:36,,
pay_0G19ta1LYRCGko,958.00,INR,captured,order_h7FnBs70hIcTnV,,0,card,0.00,0.00,,1,,,,AXIS,,,,,[],19.16,3.45,,,46218.80908564815,credit,
pay_vkgfeEv0RQFg1f,236.50,INR,captured,order_fjzuMGgVRuv5cV,,0,card,0.00,0.00,,1,,,,SBIN,,,,,[],4.73,0.85,,,2026-07-15 02:38:34,credit,
pay_8raUn3Tug17dKE,9951.00,INR,captured,order_5jFH6ZtMUIzu3p,,0,upi,0.00,0.00,,1,,,,,,,,,[],199.02,35.82,,,46218.41045138889,,
pay_J47pe0zuSq64Vb,507.00,INR,captured,order_cp1emPs9t1Mouq,,0,card,0.00,0.00,,1,,,,SBIN,,,,,[],10.14,1.83,,,2026-07-15 16:04:32,credit,
pay_JPkzXzdiunVrwi,2342.00,INR,captured,order_HdpW8XK0qChREi,,0,netbanking,0.00,0.00,,1,,,,ICICI,,,,,[],40.99,7.38,,,2026-07-15 23:17:01,,
pay_w8FrXPVb9YkFRg,654.50,INR,captured,order_ryfrZWZzOE4Qax,,0,netbanking,0.00,0.00,,1,,,,,,,,,[],11.45,2.06,,,2026-07-16 06:30:30,,
pay_fjCrWDCmBPjVu1,4402.50,INR,captured,order_h6yq4ShQLvn7wo,,0,wallet,0.00,0.00,,1,,,,,,,,,[],88.05,15.85,,,46219.57221064815,,
pay_2QbdsOdi1EiaJP,3104.00,INR,captured,order_lkw3Xt9KyV48T4,,0,upi,0.00,0.00,,1,,,,,,,,,[],62.08,11.17,,,16/07/2026 20:56:28,,
pay_fqa4RHqsQNhc04,10160.50,INR,captured,order_ih6Zqk17XRjL35,,0,card,0.00,0.00,,1,,,,ICICI,,,,,[],203.21,36.58,,,2026-07-16 03:09:57,credit,
pay_KrJLKwY8bI3Yrd,2890.50,INR,captured,order_QhWFTOL9KdDLCx,,0,upi,0.00,0.00,,1,,,,,,,,,[],57.81,10.41,,,2026-07-16 10:22:26,,
pay_QeGuVxt4ylqn9T,239.00,INR,captured,order_q0H7sGsLILBnMf,,0,card,0.00,0.00,,1,,,,SBIN,,,,,[],4.78,0.86,,,2026-16-07 17:35:55,credit,
pay_WHEP1PaFDGSsXT,2152.00,INR,captured,order_xXRfijfvRmE7KV,,0,upi,0.00,0.00,,1,,,,,,,,,[],43.04,7.75,,,16/07/2026 00:48:24,,
pay_LiXz5oQB07c6pl,961.00,INR,captured,order_8gztak2egc8Pq0,,0,card,0.00,0.00,,1,,,,HDFC,,,,,[],11.53,2.08,,,2026-07-16 07:01:53,debit,
pay_7xruNwcpcv5xX9,3422.00,INR,captured,order_Vbf72SKH0qtmnB,,0,card,0.00,0.00,,1,,,,ICICI,,,,,[],68.44,12.32,,,2026-07-16 14:14:22,credit,
pay_dpT7SBwQMhTmUn,3508.50,INR,captured,order_9flGAkads8Rncm,,0,card,0.00,0.00,,1,,,,SBIN,,,,,[],42.10,7.58,,,2026-07-16 21:27:51,debit,
pay_NPfknhhZMq9sG1,3781.00,INR,captured,order_4yB7hVAJA3pGJf,,0,card,0.00,0.00,,1,,,,AXIS,,,,,[],75.62,13.61,,,16/07/2026 04:40:20,credit,
pay_yksh00tKwN4rTk,398.50,INR,refunded,order_U9IlRDUGhteEUx,,0,upi,398.50,0.00,full,1,,,,,,,,,[],7.97,1.43,,,2026-07-16 11:53:49,,
pay_HqBgYPmEvru7hp,7018.50,INR,captured,order_vUCO4qTbpHNFgv,,0,upi,0.00,0.00,,1,,,,,,,,,[],140.37,25.27,,,16/07/2026 18:06:18,,
pay_zP9SyWHMTK5FwU,6684.50,INR,captured,order_vTTgMxvjOzOIyC,,0,wallet,0.00,0.00,,1,,,,,,,,,[],133.69,24.06,,,16/07/2026 01:19:47,,
pay_bxPIKZPsuUR3vC,3117.00,INR,captured,order_HcIMGNs8vTaNuR,,0,upi,0.00,0.00,,1,,,,,,,,,[],62.34,11.22,,,46219.35574074074,,
pay_ysEA8ZZsIcpyJT,17209.50,INR,captured,order_Ne4012doOYAj6i,,0,netbanking,0.00,0.00,,1,,,,KKBK,,,,,[],301.17,54.21,,,2026-07-16 15:45:45,,
pay_ienqYgwuKLBHVa,17325.00,INR,captured,order_y7le9T0vmAHipx,,0,card,0.00,0.00,,1,,,,,,,,,[],433.13,77.96,,,16/07/2026 22:58:14,credit,
pay_CKd8OnjcHWvs0K,246.50,INR,captured,order_3nR5WPsLgcLweo,,0,netbanking,0.00,0.00,,1,,,,AXIS,,,,,[],4.31,0.78,,,16/07/2026 05:11:43,,
pay_PiCSI4knWx0zBk,2056.50,INR,captured,order_YQlvjeS23mimxo,,0,upi,0.00,0.00,,1,,,,,,,,,[],41.13,7.40,,,16/07/2026 12:24:12,,
pay_98DL3flXHWn73S,529.00,INR,captured,order_amGU83Eh6sq78W,,0,card,0.00,0.00,,1,,,,ICICI,,,,,[],10.58,1.90,,,16/07/2026 19:37:41,credit,
pay_ymndicBfRwbsN8,21770.00,INR,captured,order_MtQ8wCx8F4mHhV,,0,card,0.00,0.00,,1,,,,HDFC,,,,,[],435.40,78.37,,,2026-07-16 02:50:10,credit,
pay_kQ7NVEF5RIQogB,24218.50,INR,captured,order_lbzKJrfPCQCeF8,,0,card,0.00,0.00,,1,,,,,,,,,[],290.62,52.31,,,46219.377534722225,debit,
pay_cFIaEdMQP3OF5b,2605.50,INR,captured,order_FZ5QH1JNCSeDws,,0,upi,0.00,0.00,,1,,,,,,,,,[],52.11,9.38,,,2026-07-16 16:16:08,,
pay_oGDqMoOJI4KXJU,2197.00,INR,captured,order_lyVP4sVu8L7KtM,,0,netbanking,0.00,0.00,,1,,,,AXIS,,,,,[],38.45,6.92,,,16/07/2026 23:29:37,,
pay_flhB9XF9CURjdF,1083.50,INR,captured,order_jBHXsCVgdzqaxL,,0,card,0.00,0.00,,1,,,,AXIS,,,,,[],13.00,2.34,,,46219.27923611111,debit,
pay_1c6h614wdmXJ2w,881.00,INR,captured,order_Yo9hYuNqEvOceD,,0,upi,0.00,0.00,,1,,,,,,,,,[],17.62,3.17,,,16/07/2026 13:55:35,,
pay_yfdl02LmaHpAbd,21127.50,INR,captured,order_AY40abdZfm7Clc,,0,netbanking,0.00,0.00,,1,,,,SBIN,,,,,[],369.73,66.55,,,16/07/2026 20:08:04,,
pay_EuPbi6hM6zP8Mw,1016.50,INR,captured,order_xtx6hSBWZILFq7,,0,upi,0.00,0.00,,1,,,,,,,,,[],20.33,3.66,,,2026-07-16 03:21:33,,
pay_hxH7b66vOGQLNm,585.50,INR,captured,order_geVOPGjwvYFS4r,,0,upi,0.00,0.00,,1,,,,,,,,,[],11.71,2.11,,,2026-07-16 10:34:02,,
pay_cGlSDyxNSTLTD2,1110.50,INR,captured,order_tjbqOEesOGrBJg,,0,card,0.00,0.00,,1,,,,KKBK,,,,,[],22.21,4.00,,,2026-07-16 17:47:31,credit,
pay_tKT07C635Y8j4s,5060.00,INR,captured,order_28B5GXIV6kS0Dc,,0,netbanking,0.00,0.00,,1,,,,SBIN,,,,,[],88.55,15.94,,,16/07/2026 00:00:00,,
pay_BbSSk4i79sYqAB,8700.50,INR,captured,order_6Zq82hqgvvcUPA,,0,upi,0.00,0.00,,1,,,,,,,,,[],174.01,31.32,,,2026-07-16 07:13:29,,
pay_ySalFCDbMWjgmz,907.00,INR,captured,order_Jq9SMaIeTMU2ls,,0,card,0.00,0.00,,1,,,,SBIN,,,,,[],10.88,1.96,,,2026-07-16 14:26:58,debit,
pay_Lug9N5MaF5nKtt,512.00,INR,captured,order_GxDMW3GrtQ4krv,,0,upi,0.00,0.00,,1,,,,,,,,,[],10.24,1.84,,,2026-07-16 21:39:27,,
pay_4xNytFUGuBpuj2,10113.50,INR,captured,order_GagAq5JZVseOQy,,0,upi,0.00,0.00,,1,,,,,,,,,[],202.27,36.41,,,2026-07-16 04:52:56,,
pay_cmdNKZJqy6jqzy,252.00,INR,captured,order_B7cX8yp68JdfLe,,0,card,0.00,0.00,,1,,,,KKBK,,,,,[],5.04,0.91,,,2026-07-16 11:05:25,credit,
pay_zh4T9PPJiGzORN,16818.50,INR,captured,order_IrvZsGJShLc1DZ,,0,upi,0.00,0.00,,1,,,,,,,,,[],336.37,60.55,,,2026-07-16 18:18:54,,
pay_WuztChEiLsbHQr,510.00,INR,captured,order_6TFUyEvO5QkOv8,,0,card,0.00,0.00,,1,,,,AXIS,,,,,[],6.12,1.10,,,2026-07-16 01:31:23,debit,
pay_nUwwuQr9bfHXqb,385.00,INR,captured,order_Xz5W3zyACrWW3c,,0,card,0.00,0.00,,1,,,,AXIS,,,,,[],7.70,1.39,,,16/07/2026 08:44:52,credit,
pay_bIO7x0tXNahDum,4208.50,INR,captured,order_1SJFUaTPmzROgS,,0,card,0.00,0.00,,1,,,,ICICI,,,,,[],84.17,15.15,,,16/07/2026 15:57:21,credit,
pay_sq0ZTBXuxmjj6d,602.50,INR,captured,order_xPE4izcNBEcNtV,,0,upi,0.00,0.00,,1,,,,,,,,,[],12.05,2.17,,,17/07/2026 22:10:50,,
pay_D1mXLeziWnPzex,2816.50,INR,refunded,order_AzLRbrLefY99WG,,0,netbanking,704.13,0.00,full,1,,,,HDFC,,,,,[],49.29,8.87,,,2026-07-17 05:23:19,,
pay_SsOLijFdqPnIj7,11719.00,INR,captured,order_2A6XbrgQUtMnZU,,0,netbanking,0.00,0.00,,1,,,,AXIS,,,,,[],205.08,36.91,,,46220.525555555556,,
pay_p0MdglG118nIfP,478.00,INR,captured,order_jtoGRkcaMA5YRo,,0,upi,0.00,0.00,,1,,,,,,,,,[],9.56,1.72,,,2026-07-17 19:49:17,,
pay_PmCu21O4BbGrRl,339.50,INR,captured,order_k4kKe1P5lpdZgf,,0,card,0.00,0.00,,1,,,,AXIS,,,,,[],6.79,1.22,,,46220.08525462963,credit,
pay_vgb0vw5Tv2D1VM,575.00,INR,captured,order_kT7DlQxZ15elff,,0,upi,0.00,0.00,,1,,,,,,,,,[],11.50,2.07,,,17/07/2026 09:15:15,,
pay_nwpnH9fdIOb4K9,4413.50,INR,captured,order_48DoPlWWepWdFU,,0,upi,0.00,0.00,,1,,,,,,,,,[],88.27,15.89,,,2026-07-17 16:28:44,,
pay_9ArM2cvV5CUYAv,18712.00,INR,captured,order_NKNfnfrNq18U2v,,0,upi,0.00,0.00,,1,,,,,,,,,[],374.24,67.36,,,2026-07-17 23:41:13,,
pay_cnrR9xxwRv1EXD,1880.00,INR,captured,order_LUXzEssM6aKaEt,,0,upi,0.00,0.00,,1,,,,,,,,,[],37.60,6.77,,,2026-07-17 06:54:42,,
pay_JiDo2tC246Iwjv,13185.50,INR,captured,order_mapecBMPI7TpWJ,,0,card,0.00,0.00,,1,,,,SBIN,,,,,[],263.71,47.47,,,2026-07-17 13:07:11,credit,
pay_LeIeEe2FILzp16,22443.50,INR,captured,order_VgfKVj4d6k036L,,0,card,0.00,0.00,,1,,,,AXIS,,,,,[],448.87,80.80,,,2026-07-17 20:20:40,credit,
pay_1G846EdHu12yIx,598.00,INR,captured,order_mXKVp6qeA2Iwi5,,0,upi,0.00,0.00,,1,,,,,,,,,[],11.96,2.15,,,2026-07-17 03:33:09,,
pay_3Pfb9vjA0vj6Mg,12549.50,INR,captured,order_ucFApawcq7lKAg,,0,upi,0.00,0.00,,1,,,,,,,,,[],250.99,45.18,,,17/07/2026 10:46:38,,
pay_pzLovBCJ85VoTQ,974.50,INR,captured,order_J83rM5VT1ODN3C,,0,upi,0.00,0.00,,1,,,,,,,,,[],19.49,3.51,,,2026-07-17 17:59:07,,
pay_K3u4Q8ajsLFcU6,12468.50,INR,captured,order_SQeZCiQfX2Y3dt,,0,upi,0.00,0.00,,1,,,,,,,,,[],249.37,44.89,,,2026-07-17 00:12:36,,
pay_0HnlD7ek6jcE2o,884.00,INR,captured,order_Z88kDpccZeNt5N,,0,card,0.00,0.00,,1,,,,,,,,,[],17.68,3.18,,,2026-07-17 07:25:05,credit,
pay_Ae8QPqPVpmnQuy,2436.00,INR,captured,order_LgBTPNEJmtR8lJ,,0,upi,0.00,0.00,,1,,,,,,,,,[],48.72,8.77,,,17/07/2026 14:38:34,,
pay_98oJD1rSnPVGIS,4271.50,INR,captured,order_0JUuZkcpWiTaNI,,0,upi,0.00,0.00,,1,,,,,,,,,[],85.43,15.38,,,2026-07-17 21:51:03,,
pay_yy2axrpgPr5MDS,8276.50,INR,captured,order_NboiKVA56EkvYV,,0,card,0.00,0.00,,1,,,,ICICI,,,,,[],99.32,17.88,,,2026-07-17 04:04:32,debit,
pay_ZIRLs6ONOqxmDt,24524.50,INR,captured,order_vDKGfsMvXypQ1X,,0,card,0.00,0.00,,1,,,,SBIN,,,,,[],294.29,52.97,,,2026-07-17 11:17:01,debit,
pay_34GkH8k9dsny77,16935.00,INR,captured,order_GtjktlcivUMx1r,,0,card,0.00,0.00,,1,,,,,,,,,[],338.70,60.97,,,2026-07-17 18:30:30,credit,
pay_iZ45prSGYERpkp,22448.50,INR,captured,order_xw6uKCZ43iMw6h,,0,card,0.00,0.00,,1,,,,HDFC,,,,,[],269.38,48.49,,,46220.07221064815,debit,
pay_HlmSFoEDWRDR3L,219.00,INR,captured,order_jowanVFbzfm8Wj,,0,upi,0.00,0.00,,1,,,,,,,,,[],4.38,0.79,,,2026-07-17 08:56:28,,
pay_hNLBVtlUmA7QqV,11913.50,INR,captured,order_u7vvxDfd1MF3fs,,0,upi,0.00,0.00,,1,,,,,,,,,[],238.27,42.89,,,17/07/2026 15:09:57,,
pay_orvWTcb3ALfcOp,5276.50,INR,captured,order_JD5uk3mFSdLPlq,,0,upi,0.00,0.00,,1,,,,,,,,,[],105.53,19.00,,,2026-07-17 22:22:26,,
pay_epp6iCvoOOjAdC,24645.50,INR,captured,order_T6alEiUKyw5GmF,,0,upi,0.00,0.00,,1,,,,,,,,,[],492.91,88.72,,,17/07/2026 05:35:55,,
pay_QqsayRrNBXsHbO,4036.00,INR,captured,order_aXHEcDwx89NpM7,,0,upi,0.00,0.00,,1,,,,,,,,,[],80.72,14.53,,,2026-07-17 12:48:24,,
pay_IRo2y52tKdunWY,1383.50,INR,captured,order_IRDeNhLwDZt7e0,,0,upi,0.00,0.00,,1,,,,,,,,,[],27.67,4.98,,,17/07/2026 19:01:53,,
pay_qxL3M7c7rNPhBH,4268.00,INR,captured,order_M4esYooszMsXu0,,0,upi,0.00,0.00,,1,,,,,,,,,[],85.36,15.36,,,2026-07-17 02:14:22,,
pay_raU44IlLPB9mbU,624.50,INR,refunded,order_mAZ3GAhcvzbBNm,,0,upi,624.50,0.00,full,1,,,,,,,,,[],12.49,2.25,,,2026-07-17 09:27:51,,
pay_mAVBW5EOGfL6qp,2194.50,INR,refunded,order_V9HCPEkdTCuFhk,,0,wallet,548.63,0.00,full,1,,,,,,,,,[],43.89,7.90,,,2026-07-18 16:40:20,,
pay_PIZKoAYb0SEJcH,466.50,INR,captured,order_SVv9oByCEKRYqb,,0,upi,0.00,0.00,,1,,,,,,,,,[],9.33,1.68,,,46221.99570601852,,
pay_U4im0u3LKemJld,4441.00,INR,captured,order_6OryRZSb5yy797,,0,upi,0.00,0.00,,1,,,,,,,,,[],88.82,15.99,,,46221.254375,,
pay_nKjUQYuF1ZMNwa,4445.50,INR,captured,order_G9r1UEUE0a1dlL,,0,card,0.00,0.00,,1,,,,ICICI,,,,,[],53.35,9.60,,,2026-07-18 13:19:47,debit,
pay_BPgoNPKHzY2706,9532.50,INR,captured,order_SRyGbmvhyhL5pa,,0,wallet,0.00,0.00,,1,,,,,,,,,[],190.65,34.32,,,2026-07-18 20:32:16,,
pay_328HbizfAqzmCr,1100.00,INR,captured,order_iEpyQgKgJhFsI7,,0,card,0.00,0.00,,1,,,,AXIS,,,,,[],13.20,2.38,,,18/07/2026 03:45:45,debit,
pay_4yrhqCyHIZY1jb,4066.00,INR,captured,order_mx7OBmF2qN5f8h,,0,upi,0.00,0.00,,1,,,,,,,,,[],81.32,14.64,,,2026-07-18 10:58:14,,
pay_nGiIqhdglQzaPM,984.00,INR,captured,order_9w7GZrFFTf8tKT,,0,card,0.00,0.00,,1,,,,AXIS,,,,,[],11.81,2.13,,,2026-07-18 17:11:43,debit,
pay_hbI7D0ZrRMdAlV,22906.00,INR,captured,order_rgTD8rFFe7QCGy,,0,card,0.00,0.00,,1,,,,HDFC,,,,,[],274.87,49.48,,,18/07/2026 00:24:12,debit,
pay_LYgzDiMd04REZa,893.00,INR,captured,order_5fFQ7OH2LvAWz3,,0,netbanking,0.00,0.00,,1,,,,,,,,,[],15.63,2.81,,,2026-07-18 07:37:41,,
pay_D3lges578Iqt1k,769.50,INR,captured,order_PzvwzrC2v4Disx,,0,upi,0.00,0.00,,1,,,,,,,,,[],15.39,2.77,,,18/07/2026 14:50:10,,
pay_r44YENIwaIyTeh,362.00,INR,captured,order_oXdL57t43aXBbm,,0,netbanking,0.00,0.00,,1,,,,ICICI,,,,,[],6.34,1.14,,,2026-07-18 21:03:39,,
pay_zL0Ai6uAcP1Tkh,3630.50,INR,captured,order_RLSWI7Cv6k76dK,,0,upi,0.00,0.00,,1,,,,,,,,,[],72.61,13.07,,,18/07/2026 04:16:08,,
pay_JYrngqG8x1ZOCX,1682.50,INR,captured,order_QmP57xhmxpAtzD,,0,upi,0.00,0.00,,1,,,,,,,,,[],33.65,6.06,,,18/07/2026 11:29:37,,
pay_swfmIXv9HxQW5K,1464.50,INR,captured,order_iUXOwEbOeg5KAg,,0,upi,0.00,0.00,,1,,,,,,,,,[],29.29,5.27,,,46221.77923611111,,
pay_5xd8Q4Ua5oqw0V,1403.50,INR,captured,order_1h1wHf39Y1NZrz,,0,upi,0.00,0.00,,1,,,,,,,,,[],28.07,5.05,,,2026-07-18 01:55:35,,
pay_cI5havfqdVTZn1,257.00,INR,captured,order_bZ2GFoT2AIyxNd,,0,upi,0.00,0.00,,1,,,,,,,,,[],5.14,0.93,,,18/07/2026 08:08:04,,
pay_xQXvv7lJw0YxuX,4103.50,INR,captured,order_axIR1jqOBN0p6Z,,0,card,0.00,0.00,,1,,,,AXIS,,,,,[],49.24,8.86,,,46221.639965277776,debit,
pay_2YxwsUacCtGgXU,447.50,INR,captured,order_xULDQSLdShHJW5,,0,netbanking,0.00,0.00,,1,,,,ICICI,,,,,[],7.83,1.41,,,2026-07-18 22:34:02,,
pay_Th8a7sRmq1tK7j,1413.00,INR,captured,order_egmmRPlqpuK7jE,,0,upi,0.00,0.00,,1,,,,,,,,,[],28.26,5.09,,,46221.24133101852,,
pay_lHHKl8PSk7riDP,219.00,INR,refunded,order_XiqXbGZhbMxdWw,,0,upi,109.50,0.00,full,1,,,,,,,,,[],4.38,0.79,,,2026-07-18 12:00:00,,
pay_VG8ooHDYb7B30h,2137.00,INR,captured,order_vyob6rUdGDJQUb,,1,card,0.00,0.00,,1,,,,KKBK,,,,,[],74.80,13.46,,,2026-07-18 19:13:29,credit,
pay_cn18iLoqoWhCBT,4789.00,INR,captured,order_gf32aiL6po1cLR,,0,netbanking,0.00,0.00,,1,,,,ICICI,,,,,[],83.81,15.09,,,46221.102060185185,,
pay_0RjYDEAwjBHnlN,4993.00,INR,captured,order_iNDZFLHIFhW94M,,0,netbanking,0.00,0.00,,1,,,,AXIS,,,,,[],87.38,15.73,,,46221.402395833335,,
pay_vLtxjv7FSnqaAL,613.00,INR,captured,order_chE67W4ZJXit39,,0,upi,0.00,0.00,,1,,,,,,,,,[],12.26,2.21,,,18/07/2026 16:52:56,,
pay_Kk3P504TFT1pql,3423.50,INR,captured,order_H6p7tLxbs52Vnn,,0,upi,0.00,0.00,,1,,,,,,,,,[],68.47,12.32,,,2026-07-18 23:05:25,,
